"time{s}","DiscreteIntegral\input","DiscreteIntegral\output","DiscreteIntegral1\input","DiscreteIntegral1\output","accelerometer_y","accelerometer_z","encoder_L","encoder_R","fb_input","gyro_x","lr_input","mux_out[1]","mux_out[2]","mux_out[5]","mux_out[6]","fallen_down"
1.53099999999994,0.00030284531992703,0,0.000215779703729601,0,0.0151371807000946,-0.508804589983825,0.516052246213903,0.0686645507972372,0,-0.00158696249275185,0,-1.54040292922042,0.000150636653945597,-4.35328080987145e-005,-0.000259312511828316,1
1.53299999999994,0.000540896233742655,0,-0.000636759317072797,0,0.0234382152775658,-0.505386516922513,0.515808105588846,0.0686645507972372,0,-0.00183111056855983,0,-1.54029193335695,0.000180371380277679,-0.000588827775407726,4.7931541665071e-005,1
1.53499999999994,-3.93087948483687e-005,0,-4.83664219514305e-005,0,0.0195318460646382,-0.493667409283731,0.515991211057639,0.068603515640973,0,0.00372325815607166,0,-1.54019025085822,0.000179078285580516,-4.52881355153087e-006,4.38376083998996e-005,1
1.53699999999994,0.000570063074606255,0,-0.000315050176456147,0,0.0166020691549425,-0.496597186193426,0.515930175901374,0.0688476562660298,0,0.00378429517502365,0,-1.54004555179241,0.000162155450114401,-0.000442556625531201,-0.000127506449075054,1
1.53899999999994,-0.000110247109383946,0,-0.00071124882965167,0,0.0258796960356456,-0.511734366893521,0.515808105588846,0.0686645507972372,0,-0.00305185094759972,0,-1.53989342080118,0.00011971889863146,-0.000300500860133862,0.000410747969517808,1
1.54099999999994,6.83685686654846e-005,0,-1.17562677177226e-005,0,0.0239265114291818,-0.505386516922513,0.515808105588846,0.0687255859535014,0,-0.00665303506576739,0,-1.53974193740066,0.000103845043762303,-4.00624181916036e-005,-2.8306150473881e-005,1
1.54299999999994,-0.000100583736792071,0,-0.000180862947388593,0,0.0195318460646382,-0.514664143803217,0.515563964963789,0.0686645507972372,0,-0.00469985045930357,0,-1.53954170196366,0.000140044554769375,-4.0139605298261e-005,0.000140723342090332,1
1.54499999999994,-0.00046667086843056,0,0.000522577730986202,0,0.0209967345194861,-0.50587481307413,0.515808105588846,0.0687255859535014,0,0,0,-1.53932097361349,9.5538265087556e-005,0.000494624299708381,-2.7953431277821e-005,1
1.54699999999994,-3.16902294758301e-005,0,-0.000222455057646639,0,0.0175786614581744,-0.500015259254738,0.515808105588846,0.0687255859535014,0,-0.000183111056855983,0,-1.53909389568594,0.000117843599385736,-9.53824140854047e-005,0.000127072643561235,1
1.54899999999994,2.60397150659314e-005,0,-0.000238194055866575,0,0.0126956999420148,-0.504898220770898,0.515930175901374,0.0686645507972372,0,-0.000671407208471938,0,-1.53886545140442,3.13052112289007e-005,-0.000132116885466253,0.000106077170400322,1
1.55099999999994,0.000444843164284635,0,-0.000413991910701531,0,0.0136722922452467,-0.511246070741905,0.515991211057639,0.0684814453284446,0,0.000671407208471938,0,-1.53866786300646,7.11355256933238e-005,-0.000429417537493083,-1.5425626791552e-005,1
1.55299999999994,0.000897723354484854,0,-9.10318120837962e-005,0,0.0126956999420148,-0.508316293832209,0.515747070432582,0.0687255859535014,0,0.00811792352061525,0,-1.53853119261174,0.000106376063068483,-0.000494377583284325,-0.000403345771200529,1
1.55599999999994,4.1491568271323e-005,0,5.33320522705648e-005,0,0.0126956999420148,-0.508316293832209,0.51586914074511,0.0686645507972372,0,-0.000671407208471938,0,-1.53841195200482,-7.52206547299071e-005,5.92024199962092e-006,-4.74118102709439e-005,1
1.55899999999994,0.000446621391636586,0,0.000598140133050148,0,0.010742515335551,-0.510757774590289,0.515563964963789,0.0689086914222941,0,-0.00451673940244758,0,-1.53838332053299,-0.0002978237954202,7.57593707067809e-005,-0.000522380762343367,1
1.56199999999994,0.000703470305148746,0,-0.000515013317691476,0,0.0156254768517106,-0.500015259254738,0.515747070432582,0.0685424804847088,0,0.00927762688070315,0,-1.53844276006332,-0.000223891559424032,-0.000609241811420111,-9.4228493728635e-005,1
1.56499999999994,0.000571176193394152,0,-0.000379125572908193,0,0.0161137730033265,-0.499526963103122,0.515625000120053,0.0685424804847088,0,0.00787377544480728,0,-1.53858486406125,-0.000269202416029076,-0.000475150883151173,-9.60253102429798e-005,1
1.56799999999994,-0.000206501587906214,0,0.000116966572770648,0,0.0136722922452467,-0.504409924619282,0.516052246213903,0.0685424804847088,0,0.00097659230323191,0,-1.53874744966182,-0.000315834452626145,0.000161734080338431,4.47675075677829e-005,1
1.57099999999994,0.000528678318586747,0,-0.00041461400823475,0,0.0122074037903989,-0.511734366893521,0.515686035276318,0.0686645507972372,0,0.00305185094759972,0,-1.53889358314987,-0.000270852889534401,-0.000471646163410748,-5.70321551759986e-005,1
1.57399999999994,0.000952337338409055,0,-0.00081647718877905,0,0.011230811487167,-0.501480147709586,0.515747070432582,0.0687866211097656,0,-0.0142826624347667,0,-1.53900914678691,-0.000272727691043674,-0.000884407263594053,-6.79300748150024e-005,1
1.57699999999994,-0.000305507443558626,0,0.000303738024347191,0,0.0146488845484787,-0.502456740012818,0.515625000120053,0.0687866211097656,0,0.0147709585863826,0,-1.53916659696369,-0.00010011301882661,0.000304622733952909,8.84709605717511e-007,1
1.57999999999994,2.35119747699732e-005,0,0.000419468280186063,0,0.00927762688070315,-0.504409924619282,0.515991211057639,0.068603515640973,0,0.00988799707022309,0,-1.53937256712459,-0.000242079971654367,0.000197978152708045,-0.000221490127478018,1
1.58299999999994,0.000347736249998396,0,0.000693288476530503,0,0.0146488845484787,-0.515640736106449,0.515930175901374,0.0688476562660298,0,-0.00354014709921567,0,-1.53959357882413,-0.000375644331268302,0.000172776113266053,-0.000520512363264449,1
1.58599999999994,-0.000137482605994035,0,7.16878895353804e-005,0,0.00927762688070315,-0.512222663045137,0.515686035276318,0.0684204101721804,0,-0.00988799707022309,0,-1.539808245725,-0.000261740791750281,0.000104585247764708,3.28973582293275e-005,1
1.58899999999994,0.000148149165291998,0,-0.000376615027955499,0,0.0156254768517106,-0.506363109225745,0.515747070432582,0.068603515640973,0,0.00164799951170385,0,-1.54002234835726,-0.000108917119174996,-0.000262382096623749,0.000114232931331751,1
1.59199999999994,0.000288916063792936,0,8.06620860274291e-005,0,0.0190435499130222,-0.505386516922513,0.515625000120053,0.0686645507972372,0,-0.00939970091860714,0,-1.54022795489394,-0.000149214281906577,-0.000104126988882753,-0.000184789074910182,1
1.59499999999994,-1.23944915551978e-005,0,0.000466147934664516,0,0.0161137730033265,-0.500015259254738,0.515686035276318,0.0686645507972372,0,0.00183111056855983,0,-1.54039060311456,7.86909168098581e-005,0.000239271213109857,-0.000226876721554659,1
1.59799999999993,-0.000358253403117926,0,-0.000264564282374616,0,0.0205084383678701,-0.50587481307413,0.515686035276318,0.0687255859535014,0,0.0100711081270791,0,-1.54048539015876,5.63850335130758e-005,4.68445603716547e-005,0.000311408842746271,1
1.59999999999993,-0.000318132786292241,0,6.58972880066406e-005,0,0.0180669576097903,-0.510757774590289,0.515380859494996,0.068603515640973,0,0.00622577593310343,0,-1.54051073572917,8.03723194641259e-007,0.000192015037149441,0.0001261177491428,1
1.60199999999993,-0.000687657199658479,0,0.00102900016953242,0,0.0200201422162542,-0.501968443861202,0.515747070432582,0.0686645507972372,0,0.000671407208471938,0,-1.54049884082423,-6.65906093061769e-005,0.000858328684595449,-0.00017067148493697,1
1.60399999999993,4.05063144557606e-005,0,2.68245748170847e-005,0,0.0170903653065584,-0.507339701528977,0.51586914074511,0.0687255859535014,0,0.00677510910367138,0,-1.5404653508247,-8.63886902017914e-005,-6.84086981933796e-006,-3.36654446364227e-005,1
1.60599999999993,0.000254950000887686,0,-0.000419548720810564,0,0.0185552537614063,-0.503921628467666,0.51586914074511,0.0685424804847088,0,-0.010803552354503,0,-1.54040348166096,-0.000235924536496915,-0.000337249360849125,8.22993599614391e-005,1
1.60799999999993,0.000599938051239402,0,-2.44222041520829e-006,0,0.0180669576097903,-0.504409924619282,0.515747070432582,0.0686645507972372,0,-0.00250251777703177,0,-1.54030269138296,-0.000124160898482439,-0.000301190135827305,-0.000298747915412097,1
1.60999999999993,6.20495318754894e-005,0,-1.92710865854693e-005,0,0.0185552537614063,-0.51661732840968,0.515625000120053,0.0687866211097656,0,0.00616473891415143,0,-1.54015958411771,-0.000122942337511237,-4.06603092304794e-005,-2.138922264501e-005,1
1.61199999999993,-0.000402788714014239,0,2.00633515035873e-007,0,0.0185552537614063,-0.518082216864528,0.515625000120053,0.0684814453284446,0,0.0131229590746788,0,-1.54002574349425,-0.000180159789441898,0.000201494673764637,0.000201294040249602,1
1.61399999999993,0.000429428445751586,0,0.000664476878492132,0,0.0185552537614063,-0.510269478438673,0.515686035276318,0.0684814453284446,0,-0.0032959990234077,0,-1.53987502953899,-0.000346301054052732,0.000117524216370273,-0.000546952662121859,1
1.61599999999993,0.000550380709361941,0,0.000498692512601391,0,0.0126956999420148,-0.502945036164434,0.515625000120053,0.0687255859535014,0,-0.0064699240089114,0,-1.53972983488764,-0.000332861520672673,-2.58440983802752e-005,-0.000524536610981666,1
1.61799999999993,-0.000216041657960706,0,8.05160187471901e-005,0,0.00585955381939146,-0.507827997680593,0.51586914074511,0.0687866211097656,0,0.00152592547379986,0,-1.5395976341837,-0.000268688355306221,0.000148278838353948,6.7762819606758e-005,1
1.61999999999993,0.000203711824267844,0,-0.000619273908038136,0,0.0224616229743339,-0.495132297738578,0.515502929807525,0.0686645507972372,0,-0.00958281197546312,0,-1.53949056747802,-0.000275169034201448,-0.00041149286615299,0.000207781041885146,1
1.62199999999993,-0.00047731302961363,0,0.000477879919848308,0,0.0170903653065584,-0.499038666951506,0.515808105588846,0.0687255859535014,0,0.00518814661091952,0,-1.53942384501911,-0.000112075837508832,0.000477596474730969,-2.83445117339077e-007,1
1.62399999999993,0.000190462214299278,0,-0.000338056362758172,0,0.0205084383678701,-0.509781182287057,0.515930175901374,0.0686645507972372,0,-0.00915555284279916,0,-1.53935378786643,-0.000224185814327599,-0.000264259288528725,7.3797074229447e-005,1
1.62599999999993,0.000563711050794562,0,-0.000501699390590522,0,0.0161137730033265,-0.504409924619282,0.515625000120053,0.0687866211097656,0,0.00634784997100742,0,-1.53928976080069,-0.000133429422468309,-0.000532705220692542,-3.10058301020199e-005,1
1.62799999999993,-0.000403146288331105,0,-9.17199735523557e-005,0,0.0253913998840297,-0.507827997680593,0.515747070432582,0.068603515640973,0,-0.00476088747825556,0,-1.53920037223143,-0.000159469849455129,0.000155713157389375,0.00024743313094173,1
1.62999999999993,0.000235675859196208,0,0.000107107529406343,0,0.0146488845484787,-0.515640736106449,0.515747070432582,0.0686645507972372,0,0.00280770287179174,0,-1.53910151309377,-0.000108963904311005,-6.42841648949324e-005,-0.000171391694301276,1
1.63199999999993,0.000131538918018499,0,-3.36514522269146e-005,0,0.0097659230323191,-0.507827997680593,0.515686035276318,0.0686645507972372,0,0.011352885525071,0,-1.53902248065599,-0.00014541389724613,-8.25951851227066e-005,-4.8943732895792e-005,1
1.63399999999993,2.34827086788621e-005,0,0.000106729821047869,0,0.0229499191259499,-0.50587481307413,0.515991211057639,0.0686645507972372,0,0.011169774468215,0,-1.53897023659294,-0.000166305999594732,4.16235561845034e-005,-6.51062648633655e-005,1
1.63499999999993,0.000110865149070981,0,0.000236309146292607,0,0.00390636921292764,-0.502456740012818,0.515808105588846,0.0687255859535014,0,-0.00726340525528733,0,-1.53895896496156,-9.07855629954226e-005,6.27219986108128e-005,-0.000173587147681794,1
1.63599999999993,0.000717771008347401,0,-0.000596250741343844,0,0.011230811487167,-0.505386516922513,0.515930175901374,0.0687255859535014,0,0.00274666585283975,0,-1.53894303451499,-0.000181113720191949,-0.000657010874845622,-6.07601335017781e-005,1
1.63699999999993,8.18567912529899e-005,0,-0.000286216487010754,0,0.0131839960936308,-0.501480147709586,0.516052246213903,0.0686645507972372,0,-0.00518814661091952,0,-1.53893460019833,-0.000107286722651126,-0.000184036639131872,0.000102179847878882,1
1.63799999999993,0.000365789471718594,0,-0.000540803690111193,0,0.0170903653065584,-0.517105624561296,0.515930175901374,0.0687255859535014,0,0.00769066438795129,0,-1.53894663133666,-0.000124160219307373,-0.000453296580914894,8.75071091962997e-005,1
1.63899999999993,0.000719002585546851,0,-0.000643109349792638,0,0.0180669576097903,-0.513687551499985,0.515625000120053,0.0687255859535014,0,-0.0149540696432386,0,-1.53896661109886,-7.17537977330365e-005,-0.000681055967669745,-3.79466178771062e-005,1
1.63999999999993,0.000312145716452237,0,-0.000466416239938173,0,0.00927762688070315,-0.511246070741905,0.515625000120053,0.0687866211097656,0,0.00195318460646382,0,-1.53898753030882,-0.000133366030357698,-0.000389280978195205,7.71352617429677e-005,1
1.64099999999993,-0.000482027832565446,0,0.000244316345117798,0,0,-0.511734366893521,0.515930175901374,0.0687866211097656,0,-0.00274666585283975,0,-1.53900408392658,3.58154805210802e-006,0.000363172088841622,0.000118855743723824,1
1.64199999999993,-0.000576038415864602,0,9.2680138739122e-005,0,0.0161137730033265,-0.496597186193426,0.515686035276318,0.0687866211097656,0,-0.00787377544480728,0,-1.5390253401213,-1.34360349825013e-005,0.000334359277301862,0.00024167913856274,1
1.64299999999993,0.000124435398527494,0,-0.000594569914518684,0,0.00878933072908719,-0.511734366893521,0.515991211057639,0.0685424804847088,0,-0.00738547929319132,0,-1.53907152071424,1.10226962438035e-005,-0.000359502656523089,0.000235067257995595,1
1.64399999999993,-0.000477264971240393,0,-1.20705542906876e-005,0,0.0161137730033265,-0.525894955290384,0.515930175901374,0.0688476562660298,0,-0.00878933072908719,0,-1.53913218498774,7.80250778641525e-005,0.000232597208474853,0.00024466776276554,1
1.64499999999993,0.000733874715061555,0,-0.000147597496676828,0,0.0190435499130222,-0.513687551499985,0.515747070432582,0.068603515640973,0,-0.0032959990234077,0,-1.53919602324832,0.000136619438753664,-0.000440736105869191,-0.000293138609192364,1
1.64599999999993,-0.000183759767738362,0,-0.000683465103169913,0,0.0170903653065584,-0.513199255348369,0.51586914074511,0.068603515640973,0,-0.00683614612262337,0,-1.53926376505484,0.000203601851052476,-0.000249852667715775,0.000433612435454137,1
1.64699999999993,-5.54373493136879e-005,0,0.000313475779529059,0,0.0190435499130222,-0.508316293832209,0.515808105588846,0.0687255859535014,0,-0.000305185094759972,0,-1.53932335398343,0.000219146593762501,0.000184456564421374,-0.000129019215107686,1
1.64799999999993,0.000179340896428952,0,2.12088000490985e-005,0,0.0175786614581744,-0.509781182287057,0.51586914074511,0.0686645507972372,0,-0.00299081392864772,0,-1.53937381561322,0.000264151124249735,-7.90660481899267e-005,-0.000100274848239025,1
1.64899999999993,-0.000241419256660309,0,-0.000116409145839243,0,0.0136722922452467,-0.50099185155797,0.51586914074511,0.068603515640973,0,0.00939970091860714,0,-1.53941559446242,0.000250177855205506,6.25050554105329e-005,0.000178914201249776,1
1.64999999999993,2.90830607584894e-005,0,-0.000109094943491027,0,0.0161137730033265,-0.500503555406354,0.515747070432582,0.0686645507972372,0,0,0,-1.53944864690025,0.000260172305682537,-6.90890021247584e-005,4.00059413662689e-005,1
1.65099999999993,0.000223023286310504,0,3.40450516484732e-005,0,0.0161137730033265,-0.503921628467666,0.515747070432582,0.0686645507972372,0,0.00286873989074374,0,-1.53947959712906,0.000163011061630449,-9.44891173310153e-005,-0.000128534168979489,1
1.65199999999993,-0.000198855150220313,0,0.000168191295645302,0,0.0190435499130222,-0.508316293832209,0.515625000120053,0.0687866211097656,0,-0.00415051728873562,0,-1.53950991825519,0.000152768774557007,0.000183523222932808,1.53319272875053e-005,1
1.65299999999993,-0.000167638685237212,0,0.000157623524869362,0,0.0288094729453414,-0.498062074648274,0.515686035276318,0.0687866211097656,0,0.0087282937101352,0,-1.53953687845474,0.000118505974876314,0.000162631105053287,5.00758018392517e-006,1
1.65399999999993,-0.000727042886931876,0,0.000147719746714111,0,0.021973326822718,-0.505386516922513,0.51586914074511,0.068603515640973,0,0.00939970091860714,0,-1.53955762887876,0.000146744188808719,0.000437381316822994,0.000289661570108882,1
1.65499999999993,-0.000490085955648214,0,2.15288361293979e-006,0,0.00683614612262337,-0.506851405377361,0.51586914074511,0.0686645507972372,0,0.00262459181493576,0,-1.53955750095668,6.24822818136916e-005,0.000246119419630577,0.000243966536017637,1
1.65599999999993,0.000417216249900676,0,2.01761394609087e-006,0,0.00537125766777551,-0.503921628467666,0.515808105588846,0.0684814453284446,0,-0.0119022186956389,0,-1.53953464955738,-2.22577317049097e-005,-0.000207599317977293,-0.000209616931923383,1
1.65699999999993,0.000271254200441571,0,-0.000134394514156122,0,0.0175786614581744,-0.510269478438673,0.515625000120053,0.0685424804847088,0,-0.00469985045930357,0,-1.53951691075416,-4.34242231937803e-005,-0.000202824357298846,-6.84298431427244e-005,1
1.65799999999993,0.000453395370532888,0,0.000419191172929039,0,0.0239265114291818,-0.517593920712912,0.51586914074511,0.0687255859535014,0,0.0115359965819269,0,-1.53952313221604,6.16337889694942e-005,-1.71020988019244e-005,-0.000436293271730964,1
1.65899999999993,-0.000148627446866614,0,0.000665423330101592,0,0.0170903653065584,-0.513687551499985,0.51586914074511,0.0685424804847088,0,0.0177617725150304,0,-1.5395390919074,9.81682917807513e-005,0.000407025388484103,-0.000258397941617489,1
1.65999999999993,6.91680108687628e-005,0,-0.000330383954562796,0,0.0136722922452467,-0.50587481307413,0.515625000120053,0.0685424804847088,0,-0.0054322946867275,0,-1.539543142289,-7.18078895647644e-006,-0.00019977598271578,0.000130607971847017,1
1.66299999999993,-0.00057769353434184,0,0.000325471266581778,0,0.0195318460646382,-0.501968443861202,0.51586914074511,0.0685424804847088,0,-0.0180059205908383,0,-1.53952616902015,-9.2587717967769e-005,0.000451582400461809,0.000126111133880031,1
1.66399999999993,-0.000395367700012492,0,-0.000103834769258031,0,0.0156254768517106,-0.500015259254738,0.515747070432582,0.0687255859535014,0,0.00134281441694388,0,-1.53952188120024,-0.000100414205109739,0.00014576646537723,0.000249601234635262,1
1.66499999999993,0.000472009152114811,0,3.89747193875608e-005,0,0.0185552537614063,-0.50587481307413,0.515686035276318,0.0687255859535014,0,-0.00476088747825556,0,-1.53951982269672,6.07013048914357e-005,-0.000216517216363625,-0.000255491935751186,1
1.66599999999993,-0.000230204389697169,0,-9.97594921343405e-005,0,0.0200201422162542,-0.505386516922513,0.515747070432582,0.0684814453284446,0,0.00903347880489517,0,-1.53951348411346,4.53424528543603e-005,6.52224487814141e-005,0.000164981940915755,1
1.66699999999993,-0.000380950319446082,0,4.27939392971578e-005,0,0.0175786614581744,-0.50343333231605,0.515747070432582,0.0687866211097656,0,-0.00189214758751183,0,-1.53950452363985,8.34253376194227e-005,0.00021187212937162,0.000169078190074462,1
1.66799999999993,0.000380960291972682,0,0.000448961189830359,0,0.0151371807000946,-0.499038666951506,0.515991211057639,0.0687255859535014,0,0.000244148075807978,0,-1.53948826215162,5.18035795616814e-007,3.40004489288381e-005,-0.00041496074090152,1
1.66899999999993,-0.000335763067348137,0,-0.000260674662081877,0,0.0102542191839351,-0.50587481307413,0.515747070432582,0.0686645507972372,0,0.00317392498550371,0,-1.53946633757226,1.67532672635745e-005,3.75442026331298e-005,0.000298218864715007,1
1.66999999999993,0.000368680233994223,0,-0.000653152063053892,0,0.0166020691549425,-0.502945036164434,0.515686035276318,0.0684814453284446,0,0.00177007354960784,0,-1.53944466844632,1.36015599696933e-005,-0.000510916148524057,0.000142235914529835,1
1.67099999999993,-4.33178038470149e-005,0,6.93134798039581e-005,0,0.0244148075807978,-0.512710959196753,0.515808105588846,0.0687255859535014,0,0.00207525864436781,0,-1.53943184577593,-1.45409413150179e-005,5.63156418254865e-005,-1.29978379784716e-005,1
1.67199999999993,0.000243192016902491,0,0.000610099816143069,0,0.0190435499130222,-0.512222663045137,0.515686035276318,0.0685424804847088,0,-0.00250251777703177,0,-1.53942560505502,-2.8845553410389e-005,0.000183453899620289,-0.00042664591652278,1
1.67299999999993,-3.16248142701023e-005,0,-0.000245946031941665,0,0.0136722922452467,-0.514175847651601,0.516113281370167,0.0687255859535014,0,0.00683614612262337,0,-1.53940940023736,-4.48752158037144e-005,-0.000107160608835782,0.000138785423105884,1
1.67399999999993,9.12953118084294e-005,0,0.000450934001398761,0,0.0224616229743339,-0.513199255348369,0.51586914074511,0.0687255859535014,0,-0.010925626392407,0,-1.53938160831256,-2.05401710540572e-005,0.000179819344795166,-0.000271114656603595,1
1.67499999999993,0.000673186014681112,0,-0.000940252594317955,0,0.0170903653065584,-0.507827997680593,0.515747070432582,0.0686645507972372,0,0.00573747978148747,0,-1.53935551152013,-7.80235111120231e-005,-0.000806719304499534,0.000133533289818421,1
1.67599999999993,1.81441341344021e-005,0,-0.000336033350742715,0,0.0151371807000946,-0.510269478438673,0.515625000120053,0.0684814453284446,0,0.000671407208471938,0,-1.53932714488549,2.08121645593043e-005,-0.000177088742438559,0.000158944608304157,1
1.67699999999993,-8.34315388952021e-005,0,9.39363204172261e-005,0,0.0175786614581744,-0.512222663045137,0.516052246213903,0.0686645507972372,0,-0.00500503555406354,0,-1.53929258422651,-2.98236112739292e-005,8.86839296562141e-005,-5.25239076101202e-006,1
1.67799999999993,6.23972478785499e-005,0,0.000769460915732542,0,0.0224616229743339,-0.500503555406354,0.51586914074511,0.0684814453284446,0,0.00830103457747124,0,-1.53926062974806,-3.37221767957305e-005,0.000353531833926996,-0.000415929081805546,1
1.67899999999993,0.000572794611735009,0,-0.000641739316265007,0,0.0185552537614063,-0.507827997680593,0.515625000120053,0.0687866211097656,0,0.00695822016052736,0,-1.53923072017415,1.1427553629386e-005,-0.000607266964000008,3.44723522649987e-005,1
1.67999999999993,0.000588446803852269,0,0.000216294500242655,0,0.0156254768517106,-0.503921628467666,0.51586914074511,0.0685424804847088,0,0.00463881344035157,0,-1.53919381422631,-6.06587886091518e-005,-0.000186076151804807,-0.000402370652047462,1
1.68099999999993,-0.000632078859120194,0,6.64189583033429e-005,0,0.0146488845484787,-0.49610889004181,0.515502929807525,0.0684814453284446,0,0.000732444227423933,0,-1.53914921647897,-0.000116670935816804,0.000349248908711768,0.000282829950408425,1
1.68199999999993,0.000526323956141594,0,6.22457320740455e-005,0,0.0180669576097903,-0.506363109225745,0.515808105588846,0.0687255859535014,0,0.011047700430311,0,-1.53910572230142,-0.000149222585587184,-0.000232039112033774,-0.00029428484410782,1
1.68299999999993,-0.000184098757938953,0,0.00101233222113892,0,0.0209967345194861,-0.501968443861202,0.515625000120053,0.0686645507972372,0,0.000183111056855983,0,-1.53906740249985,-0.000146143859414688,0.000598215489538938,-0.000414116731599985,1
1.68399999999993,3.1582318014761e-005,0,-0.000277842707356078,0,0.0146488845484787,-0.504409924619282,0.515991211057639,0.0687255859535014,0,-0.00402844325083163,0,-1.53903114854406,-0.000231944218030942,-0.00015471251268542,0.000123130194670659,1
1.68499999999993,-0.000242745717880159,0,0.000284756095528269,0,0.0209967345194861,-0.509781182287057,0.515625000120053,0.0687255859535014,0,0.00915555284279916,0,-1.53898962979611,-0.000218945034352797,0.000263750906704214,-2.1005188824055e-005,1
1.68599999999993,0.000428118517434695,0,-0.000687133161384793,0,0.0175786614581744,-0.502456740012818,0.515930175901374,0.0686645507972372,0,-0.00341807306131169,0,-1.53894720810662,-0.000170553682422932,-0.000557625839409744,0.000129507321975049,1
1.68699999999993,-0.000360628519126222,0,0.000173752834529798,0,0.0122074037903989,-0.508804589983825,0.515991211057639,0.0686645507972372,0,-0.00811792352061525,0,-1.53890438120984,-0.000238552546009469,0.00026719067682801,9.34378422982117e-005,1
1.68799999999992,0.000457513614755658,0,-0.000382305808758234,0,0.0136722922452467,-0.511734366893521,0.515747070432582,0.0687255859535014,0,-0.00262459181493576,0,-1.53885774857386,-0.000194176888954848,-0.000419909711756946,-3.76039029987121e-005,1
1.68899999999992,0.000513903285067042,0,-0.000494570184033671,0,0.0166020691549425,-0.507827997680593,0.515808105588846,0.0686645507972372,0,-0.0010376293221839,0,-1.53881774732981,-0.0001121823686802,-0.000504236734550356,-9.6665505166857e-006,1
1.68999999999992,-0.000216676211480105,0,-5.4639349857924e-005,0,0.011230811487167,-0.507827997680593,0.515502929807525,0.0687255859535014,0,-0.00469985045930357,0,-1.53878873737797,-8.25687565569746e-005,8.10184308110903e-005,0.000135657780669014,1
1.69099999999992,6.25633876872239e-005,0,-5.12062582557125e-005,0,0.0156254768517106,-0.503921628467666,0.51586914074511,0.0687866211097656,0,-0.00555436872463149,0,-1.53876477010795,-6.84597675931751e-005,-5.68848229714682e-005,-5.67856471575574e-006,1
1.69199999999992,-0.000788625296147701,0,0.000497152556557415,0,0.0170903653065584,-0.504409924619282,0.516052246213903,0.0684814453284446,0,0.0032349620044557,0,-1.53874816678966,-2.3751245550385e-005,0.000642888926352558,0.000145736369795143,1
1.71299999999992,0.000581176221668208,0,-2.79085776070068e-005,0,0.0200201422162542,-0.504898220770898,0.515686035276318,0.0685424804847088,0,0.00695822016052736,0,-1.53919030526383,-9.74343470295782e-005,-0.000304542399637608,-0.000276633822030601,1
1.71399999999992,-6.88465611574058e-005,0,0.00120041318915656,0,0.0185552537614063,-0.501968443861202,0.515686035276318,0.0687255859535014,0,-0.00305185094759972,0,-1.53924323091487,-0.000186295214571212,0.000634629875156985,-0.000565783313999579,1
1.71499999999992,0.000250259319392407,0,0.000307276857952329,0,0.0097659230323191,-0.50587481307413,0.515502929807525,0.068603515640973,0,-0.00524918362987152,0,-1.53928930662106,-0.000234413392322351,2.85087692799612e-005,-0.000278768088672368,1
1.71599999999992,-0.000194268985188883,0,-0.000120885989477747,0,0.0175786614581744,-0.507827997680593,0.515991211057639,0.0686645507972372,0,0.000610370189519944,0,-1.53932372298466,-0.000193446408664095,3.66914978555684e-005,0.000157577487333315,1
1.71699999999992,-0.000351757362157621,0,0.000568136289649434,0,0.0141605883968627,-0.515152439954833,0.515686035276318,0.0687255859535014,0,-0.00708029419843135,0,-1.5393593018766,-0.000136161840303517,0.000459946825903528,-0.000108189463745906,1
1.71799999999992,0.000627371719389863,0,-0.000694128985342499,0,0.0151371807000946,-0.505386516922513,0.515808105588846,0.0686645507972372,0,0.0227057710501419,0,-1.53939728478397,-0.00013285421072634,-0.000660750352366181,3.33786329763182e-005,1
1.71899999999992,-0.000274300264059183,0,-0.000105374144204536,0,0.0141605883968627,-0.512222663045137,0.516052246213903,0.0687255859535014,0,-0.00402844325083163,0,-1.53943263606306,-6.36337489436055e-005,8.44630599273232e-005,0.000189837204131859,1
1.71999999999992,0.000291698101976906,0,-0.000235038649137507,0,0.0151371807000946,-0.513199255348369,0.515625000120053,0.068603515640973,0,-0.000549333170567949,0,-1.53946825873036,-0.000254848889983019,-0.000263368375557206,-2.83297264196995e-005,1
1.72099999999992,0.000655957821948578,0,-0.000901697523666582,0,0.0195318460646382,-0.512710959196753,0.51586914074511,0.068603515640973,0,0.00341807306131169,0,-1.5395039970233,-0.000204201632271484,-0.00077882767280758,0.000122869850859002,1
1.72199999999992,-7.1276307416572e-005,0,0.000381526021771563,0,0.0185552537614063,-0.504409924619282,0.515747070432582,0.0687866211097656,0,-0.00421155430768761,0,-1.53954006698074,-0.000186648361265498,0.000226401164594068,-0.000155124857177496,1
1.72299999999992,0.000498310777946659,0,-0.000187587395889503,0,0.0170903653065584,-0.508804589983825,0.515808105588846,0.0687255859535014,0,0.00457777642139958,0,-1.5395702759281,-0.000204307857388225,-0.000342949086918081,-0.000155361691028578,1
1.72399999999992,-0.000241758178489603,0,-0.000312086289872049,0,0.0185552537614063,-0.517593920712912,0.515747070432582,0.0687255859535014,0,0.00738547929319132,0,-1.53959078710093,-0.000155261885060755,-3.51640556912229e-005,0.000276922234180826,1
