"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
2.7799999999998,0.890163884395886,-0.262215033417768,0.205261230516541,0.393859863372953,-0.314462721640675,-0.607835943908156,0.0509566451901896,0,0,0.0280056453425895,0.0033237300556996,0
2.7819999999998,0.822779015472884,-0.294930875576037,0.204528808641371,0.39367675790416,-0.294991912594989,-0.598402057713971,0.0499440371178812,0,0,0.0268102091085483,0.00267985779225672,0
2.7839999999998,0.806176946317942,-0.294442579424421,0.203430175828615,0.393554687591632,-0.286812952055422,-0.589121081872088,0.0487741659461056,0,0,0.0253216205202881,0.00192182469821259,0
2.7849999999998,0.858912930692465,-0.310068056276131,0.202941894578501,0.393615722747896,-0.291146580401013,-0.584571682239045,0.0482715077812924,0,0,0.024895592733537,0.00159992459985874,0
2.7859999999998,0.886745811334574,-0.297372356334117,0.202270507859595,0.393432617279103,-0.288644062623981,-0.580081136175184,0.0477044001780843,0,0,0.0244857278037587,0.00148604545937619,0
2.7869999999998,0.914578691976684,-0.245124668111209,0.202148437547066,0.393554687591632,-0.261848811304056,-0.575651115787126,0.047210183461761,0,0,0.0241701590534899,0.00118416314322324,0
2.7879999999998,0.875514999847407,-0.23535874507889,0.201599121140688,0.393310546966575,-0.259468367564928,-0.571271600602398,0.0467255038457595,0,0,0.0234339994766507,0.000923326083103493,0
2.7889999999998,0.819849238563189,-0.243171483504746,0.201171875046839,0.393310546966575,-0.249397259437849,-0.566925569814246,0.0460409047839569,0,0,0.0225675939867394,0.000569354505346937,0
2.7899999999998,0.80031739249855,-0.274422437208167,0.20074462895299,0.393127441497782,-0.258125553147984,-0.562615085727645,0.0453788544322681,0,0,0.022066680042061,8.71881615540001e-005,0
2.7909999999998,0.806665242469558,-0.261238441114536,0.200195312546612,0.393188476654046,-0.270027771843623,-0.558345913248632,0.0446718153567513,0,0,0.0214632816677909,-0.000300403321988972,0
2.7919999999998,0.861842707602161,-0.256843775749992,0.199768066452762,0.393005371185254,-0.253608813745537,-0.554135723452139,0.044084242554228,0,0,0.0210608470212679,-0.000566244733098869,0
2.7929999999998,0.847682119205298,-0.259285256508072,0.199645996140234,0.392883300872725,-0.255317850276193,-0.549982240418046,0.0436359176274536,0,0,0.0206771108361593,-0.000821708677145228,0
2.7939999999998,0.839869380779443,-0.245612964262825,0.199340820358913,0.392944336028989,-0.26075014496292,-0.545868690072509,0.043074599432221,0,0,0.0198332242635424,-0.00128086862792987,0
2.7949999999998,0.834498123111667,-0.197759941404462,0.198852539108799,0.392883300872725,-0.26380199591052,-0.541799704543613,0.0425632433786246,0,0,0.0189204344175468,-0.00143596593546729,0
2.7959999999998,0.865260780663472,-0.215826899014252,0.198608398483742,0.392761230560197,-0.23718985564745,-0.537771880251386,0.0421307210468393,0,0,0.018473414107415,-0.00150178645895782,0
2.7969999999998,0.860377819147313,-0.244148075807978,0.198486328171214,0.39251708993514,-0.224921414838099,-0.533768382117185,0.0417516132504889,0,0,0.0179532089924347,-0.00179614797537016,0
2.7979999999998,0.817407757805109,-0.305673390911588,0.197937011764836,0.392578125091404,-0.22003845332194,-0.529779563389332,0.0411675270366264,0,0,0.0170111965975518,-0.00232787336740723,0
