"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
1.98899999999989,0.0346690267647328,-0.533219397564623,0.468261718859026,0.505981445430308,-0.00396740623187964,-1.30802552562423,9.26277331413471e-005,0,0,-0.233458443654083,-0.219808263076515,1
1.98999999999989,0.0278328806421094,-0.530289620654927,0.473571777454012,0.49963378917883,0.00537125766777551,-1.30924414203494,0.000157651321773487,0,0,-0.233484396595183,-0.219278348980435,1
1.99099999999989,0.0371105075228126,-0.524430066835536,0.481445312612095,0.493164062614824,-0.00524918362987152,-1.31045394177436,0.000181855659671176,0,0,-0.233397589347301,-0.220453349249787,1
1.99199999999989,0.0234382152775658,-0.517593920712912,0.487731933707309,0.487426757925988,0.00427259132663961,-1.31165782032315,0.00012424982531496,0,0,-0.233380641171448,-0.220828536301332,1
1.99299999999989,0.021973326822718,-0.502945036164434,0.493896484489994,0.481933593862209,0.00592059083834346,-1.31285968984053,0.000161572950580704,0,0,-0.23442058697221,-0.220518984117703,1
1.99399999999989,0.0307626575518052,-0.492690816980499,0.50006103527268,0.476074218860845,0.00238044373912778,-1.31405482429668,0.000114687324522126,0,0,-0.233564483714719,-0.219188397098435,1
1.99499999999989,0.04345835749382,-0.481948301644948,0.506347656367893,0.470458984484537,-0.00262459181493576,-1.31525373039003,5.65788970809894e-005,0,0,-0.23262589678325,-0.218068499509833,1
1.99599999999989,0.0312509537034211,-0.474623859370708,0.51239013683805,0.464599609483173,-0.00372325815607166,-1.31645321214411,3.25580225822712e-005,0,0,-0.231864164259088,-0.217136501421291,1
1.99699999999989,0.0307626575518052,-0.485366374706259,0.518554687620735,0.458923339950601,0.00360118411816767,-1.31764171870164,5.30773277081387e-005,0,0,-0.231007981074418,-0.216252559157566,1
1.99799999999989,0.032715842158269,-0.481948301644948,0.524475097778364,0.453125000105501,-0.0075685903500473,-1.31881613324123,8.17531749693689e-005,0,0,-0.230081633608262,-0.215498344998727,1
2.04199999999989,0.0258796960356456,-0.485854670857875,0.766784668147281,0.220397949270065,-0.00769066438795129,-1.36417214931381,-0.000359814036934297,0,0,-0.190211898703818,-0.183695631362701,1
2.04299999999989,0.0336924344615009,-0.491225928525651,0.772216797054796,0.215454101612664,-0.00769066438795129,-1.36509291727405,-0.000388108664550036,0,0,-0.18980180369017,-0.182955756377332,1
2.04399999999989,0.0361339152195807,-0.499526963103122,0.777160644712197,0.210632324267792,-0.00341807306131169,-1.36601298611705,-0.000297602421261971,0,0,-0.189660899620012,-0.182240893413886,1
2.04499999999989,0.0454115421002838,-0.50099185155797,0.782348632994655,0.20495605473522,-0.0117191076387829,-1.36692228608073,-0.000212782852954261,0,0,-0.189271178861768,-0.181642513817704,1
2.04599999999989,0.0356456190679647,-0.502945036164434,0.786804199401942,0.200988769578046,-0.00848414563432722,-1.36781746154081,-0.000170026353467389,0,0,-0.188635315183283,-0.181867776297319,1
2.04699999999989,0.0249031037324137,-0.505386516922513,0.792358398621985,0.196228027389438,-0.0120853297524949,-1.36869715365005,-5.85879962062149e-005,0,0,-0.187502514748716,-0.181147241174932,1
