"time{s}","TurningAngularVel\system\BodyAngle\plot{rad}","TurningAngularVel\system\BodyAngularVel\plot{rad/s}","TurningAngularVel\system\MotorLAngle\plot","TurningAngularVel\system\BodyX\input","TurningAngularVel\system\BodyY\input","TurningAngularVel\system\TurningAngle\input","TurningAngularVel\system\BodyAngle\input{rad}","TurningAngularVel\system\BodyZ\input","TurningAngularVel\system\MotorRAngle\plot","TurningAngularVel\system\WheelMass\state","TurningAngularVel\system\WheelMass1\state"
2.287,2.38382617396842e-06,2.4216867644324e-05,-16.2624471568736,9.94472587278676e-09,0.132719999999736,-5.02487788163871,2.38382617396842e-06,3.27622848413692e-08,-16.2624430923925,0.109759916085573,-0.109759396704025
2.288,2.40829173596891e-06,2.44655620011607e-05,-16.2818493542735,9.82432547456257e-09,0.132719999999731,-5.03087289417492,2.40829173596891e-06,3.31274580235429e-08,-16.2818452459387,0.109738966856595,-0.109738442094319
2.289,2.43300854110093e-06,2.47168051338256e-05,-16.3012478482147,9.70053292584543e-09,0.132719999999725,-5.03686676232874,2.43300854110093e-06,3.34954869549125e-08,-16.3012436955923,0.109718021654632,-0.109717491456582
2.29,2.45797916427105e-06,2.49706231701783e-05,-16.3206426394559,9.57329744394593e-09,0.13271999999972,-5.0428594863186,2.45797916427105e-06,3.38663811022666e-08,-16.3206384420578,0.109697080479203,-0.10969654478977
2.29,2.45797916427105e-06,2.49706231701783e-05,-16.3206426394559,9.57329744394593e-09,0.13271999999972,-5.0428594863186,2.45797916427105e-06,3.38663811022666e-08,-16.3206384420578,0.109697080479203,-0.10969654478977
2.291,2.48320620682562e-06,2.5227042554349e-05,-16.3400337286815,9.44256766953297e-09,0.132719999999714,-5.04885106636293,2.48320620682562e-06,3.42401497340792e-08,-16.3400294860399,0.109676143329831,-0.109675602092833
2.292,2.50869229682284e-06,2.54860899966417e-05,-16.3594211166008,9.30829166188225e-09,0.132719999999708,-5.05484150268008,2.50869229682284e-06,3.46168019156338e-08,-16.3594168282427,0.109655210206039,-0.10965466336472
2.293,2.53444014217184e-06,2.57478453466064e-05,-16.3788048039238,9.17041833993961e-09,0.132719999999702,-5.06083079548861,2.53444014217184e-06,3.49963425232867e-08,-16.378800469371,0.109634281112942,-0.109633728607411
2.294,2.56045237185614e-06,2.60122296834479e-05,-16.3981847913581,9.0288931508402e-09,0.132719999999696,-5.06681894500658,2.56045237185614e-06,3.53787842233203e-08,-16.3981804101526,0.109613356038937,-0.109612797813837
2.295,2.58673169621612e-06,2.62793243606445e-05,-16.4175610796128,8.88366239445569e-09,0.13271999999969,-5.07280595145221,2.58673169621612e-06,3.57641354010528e-08,-16.4175566512428,0.109592434989071,-0.109591870985857
2.296,2.61328090697865e-06,2.65492107627321e-05,-16.4369336693975,8.73467330817056e-09,0.132719999999683,-5.07879181504396,2.61328090697865e-06,3.61524002107156e-08,-16.4369291933701,0.109571517968537,-0.109570948125475
2.297,2.64010277392673e-06,2.68218669480163e-05,-16.4563025614206,8.58187113741669e-09,0.132719999999677,-5.084776536,2.64010277392673e-06,3.65435863387409e-08,-16.4562980372382,0.109550604971823,-0.109550029228987
2.298,2.66720003033589e-06,2.70972564088378e-05,-16.4756677563897,8.42519860200832e-09,0.13271999999967,-5.09076011453819,2.66720003033589e-06,3.6937706068282e-08,-16.4756631835738,0.109529695991654,-0.109529114291642
2.299,2.69457560178094e-06,2.73755714423497e-05,-16.4950292550136,8.26460263965831e-09,0.132719999999663,-5.09674255087661,2.69457560178094e-06,3.73347592574202e-08,-16.4950246330315,0.109508791036311,-0.1095082033132
2.3,2.72223223392905e-06,2.76566321501913e-05,-16.5143870579998,8.10002333805216e-09,0.132719999999656,-5.10272384523329,2.72223223392905e-06,3.77347610455198e-08,-16.5143823863392,0.109487890100302,-0.109487296297628
2.3,2.72223223392905e-06,2.76566321501913e-05,-16.5143870579998,8.10002333805216e-09,0.132719999999656,-5.10272384523329,2.72223223392905e-06,3.77347610455198e-08,-16.5143823863392,0.109487890100302,-0.109487296297628
2.301,2.75017291529495e-06,2.79406813662513e-05,-16.5337411660572,7.93140662294055e-09,0.132719999999649,-5.10870399782623,2.75017291529495e-06,3.81377104767426e-08,-16.5337364441989,0.109466993188336,-0.109466393238694
2.302,2.77840057048491e-06,2.82276551868279e-05,-16.5530915798936,7.75869500018206e-09,0.132719999999642,-5.11468300887335,2.77840057048491e-06,3.8543613286021e-08,-16.5530868073136,0.109446100297714,-0.109445494137573
2.303,2.80691808507358e-06,2.85175145872653e-05,-16.5724383002158,7.58182816744151e-09,0.132719999999634,-5.1206608785923,2.80691808507358e-06,3.89524800157932e-08,-16.5724334763851,0.109425211421037,-0.109424598989547
2.304,2.83572842853077e-06,2.88103434548251e-05,-16.5917813277335,7.40074684158602e-09,0.132719999999627,-5.12663760720149,2.83572842853077e-06,3.93643169654715e-08,-16.5917764521174,0.109404326574589,-0.109403707807657
2.305,2.86483460217799e-06,2.91061736496487e-05,-16.6111206631543,7.21539113815047e-09,0.132719999999619,-5.13261319491873,2.86483460217799e-06,3.97791300535252e-08,-16.611115735213,0.109383445747832,-0.10938282058064
2.306,2.8942396381932e-06,2.94050360151582e-05,-16.6304563071613,7.02570052415312e-09,0.132719999999611,-5.13858764196183,2.8942396381932e-06,4.01969249094666e-08,-16.6304513263737,0.10936256894035,-0.109361937307414
2.307,2.92394659987623e-06,2.97069616828561e-05,-16.6497882605094,6.83161381272536e-09,0.132719999999603,-5.14456094854799,2.92394659987623e-06,4.06177068688123e-08,-16.6497832262999,0.109341696142087,-0.109341057977249
2.308,2.95395858198611e-06,3.0011982109665e-05,-16.6691165238832,6.6330691581529e-09,0.132719999999595,-5.15053311489544,2.95395858198611e-06,4.10414809658635e-08,-16.669111435695,0.109320827371885,-0.109320182608308
2.309,2.98427864497961e-06,3.03200629965892e-05,-16.6884410979886,6.43000177700333e-09,0.132719999999587,-5.15650414122158,2.98427864497961e-06,4.14682567061771e-08,-16.688435955284,0.109299962613285,-0.109299311186637
2.31,3.01491006367243e-06,3.06314186938795e-05,-16.7077619835336,6.22235248317526e-09,0.132719999999578,-5.16247402774403,3.01491006367243e-06,4.18980300936108e-08,-16.7077567857197,0.109279101875087,-0.109278443711543
2.31,3.01491006367243e-06,3.06314186938795e-05,-16.7077619835336,6.22235248317526e-09,0.132719999999578,-5.16247402774403,3.01491006367243e-06,4.18980300936108e-08,-16.7077567857197,0.109279101875087,-0.109278443711543
2.311,3.04585603684822e-06,3.09459731768506e-05,-16.7270791812249,6.01005774013735e-09,0.13271999999957,-5.16844277468036,3.04585603684822e-06,4.23308046839328e-08,-16.7270739277277,0.109258245154264,-0.109257580184535
2.312,3.07711972810526e-06,3.12636912578409e-05,-16.7463926917702,5.79305091578414e-09,0.132719999999561,-5.17441038224839,3.07711972810526e-06,4.27665885819405e-08,-16.74638738201,0.109237392454062,-0.109236720611432
2.313,3.1087044523346e-06,3.1584724230031e-05,-16.7657025158509,5.57126888785243e-09,0.132719999999552,-5.18037685066532,3.1087044523346e-06,4.32053810676542e-08,-16.7656971492664,0.109216543766343,-0.109215864977676
2.314,3.14061350256195e-06,3.19090502278679e-05,-16.7850086542235,5.34464589764054e-09,0.132719999999542,-5.18634218014861,3.14061350256195e-06,4.3647185056891e-08,-16.7850032301978,0.109195699094669,-0.109195013288775
2.315,3.17285020305545e-06,3.22367004939286e-05,-16.8043111075452,5.11311540125016e-09,0.132719999999533,-5.19230637091568,3.17285020305545e-06,4.4092003298065e-08,-16.8043056255047,0.109174858438583,-0.109174165543666
2.316,3.20541791211044e-06,3.2567709055113e-05,-16.8236098765717,4.87661015235807e-09,0.132719999999523,-5.19826942318388,3.20541791211044e-06,4.45398381882608e-08,-16.8236043358875,0.109154021797691,-0.109153321741223
2.317,3.23832002250557e-06,3.29021103945653e-05,-16.8429049619848,4.6350622008501e-09,0.132719999999513,-5.20423133717054,3.23832002250557e-06,4.49906917581856e-08,-16.8428993620465,0.109133189171605,-0.109132481880314
2.318,3.27155996185427e-06,3.32399393489603e-05,-16.8621963644663,4.38840288740371e-09,0.132719999999503,-5.21019211309297,3.27155996185427e-06,4.54445656650734e-08,-16.8621907046819,0.109112360559943,-0.109111645959804
2.319,3.3051411929649e-06,3.35812311085512e-05,-16.8814840847469,4.13656283903147e-09,0.132719999999493,-5.21615175116838,3.3051411929649e-06,4.59014611837165e-08,-16.8814783644935,0.109091535962326,-0.109090813978554
2.32,3.3390672142002e-06,3.39260212340897e-05,-16.9007681235575,3.87947196366457e-09,0.132719999999483,-5.222110251614,3.3390672142002e-06,4.63613791993073e-08,-16.9007623421811,0.109070715378378,-0.10906998593542
2.32,3.3390672142002e-06,3.39260212340897e-05,-16.9007681235575,3.87947196366457e-09,0.132719999999483,-5.222110251614,3.3390672142002e-06,4.63613791993073e-08,-16.9007623421811,0.109070715378378,-0.10906998593542
2.321,3.37334155984177e-06,3.42743456413635e-05,-16.9200484815795,3.61705944558874e-09,0.132719999999472,-5.22806761464697,3.37334155984177e-06,4.68243201986083e-08,-16.9200426384444,0.109049898807729,-0.109049161829256
2.322,3.40796780046332e-06,3.46262406214032e-05,-16.9393251595187,3.34925373981315e-09,0.132719999999461,-5.23402384048442,3.40796780046332e-06,4.72902842619447e-08,-16.9393192539827,0.10902908625001,-0.10902834165891
2.323,3.44294954328938e-06,3.49817428261919e-05,-16.958598158081,3.07598256758131e-09,0.13271999999945,-5.23997892934342,3.44294954328938e-06,4.77592710548443e-08,-16.9585921895199,0.109008277704861,-0.109007525423229
2.324,3.47829043258853e-06,3.53408892971233e-05,-16.9778674779476,2.79717291115793e-09,0.132719999999439,-5.24593288144101,3.47829043258853e-06,4.8231279819462e-08,-16.977861445706,0.108987473171921,-0.108986713121054
2.325,3.51399425345212e-06,3.57038208651694e-05,-16.9971331198484,2.51275526413846e-09,0.132719999999427,-5.2518856969942,3.51399425345212e-06,4.87063022588714e-08,-16.997127023264,0.108966672653333,-0.108965904748726
2.326,3.55006468189725e-06,3.6070428445677e-05,-17.0163950845136,2.22265339241368e-09,0.132719999999415,-5.25783737621964,3.55006468189725e-06,4.91843397724253e-08,-17.0163889228922,0.108945876140084,-0.108945100303507
2.327,3.58650547401805e-06,3.64407921183121e-05,-17.0356533726254,1.92679201231294e-09,0.132719999999403,-5.2637879193348,3.58650547401805e-06,4.96653904194616e-08,-17.0356471452908,0.108925083647902,-0.10892429979828
2.328,3.62332036400299e-06,3.68148899846796e-05,-17.0549079848878,1.62509251620351e-09,0.132719999999391,-5.26973732655629,3.62332036400299e-06,5.01494559122702e-08,-17.0549016911575,0.108904295160213,-0.108903503218554
2.329,3.66051319109327e-06,3.71928270917872e-05,-17.0741589220063,1.31747828328682e-09,0.132719999999378,-5.27568559810094,3.66051319109327e-06,5.06365329729487e-08,-17.0741525611907,0.108883510683101,-0.108882710566385
2.33,3.69808793701763e-06,3.75747459223146e-05,-17.0934061846864,1.00387638052164e-09,0.132719999999366,-5.28163273418553,3.69808793701763e-06,5.11266108929015e-08,-17.0933997560878,0.108862730218725,-0.1088619218381
2.33,3.69808793701763e-06,3.75747459223146e-05,-17.0934061846864,1.00387638052164e-09,0.132719999999366,-5.28163273418553,3.69808793701763e-06,5.11266108929015e-08,-17.0933997560878,0.108862730218725,-0.1088619218381
2.331,3.73604839949818e-06,3.79604624822223e-05,-17.1126497736324,6.84203476758964e-10,0.132719999999352,-5.28757873502681,3.73604839949818e-06,5.16196936032404e-08,-17.1126432765477,0.108841953761354,-0.108841137037915
2.332,3.77439865078351e-06,3.83502512828134e-05,-17.13188968955,3.58385626690177e-10,0.132719999999339,-5.29352360084149,3.77439865078351e-06,5.21157687588306e-08,-17.1318831232671,0.108821181316321,-0.108820356158982
2.333,3.81314269377777e-06,3.87440429940669e-05,-17.1511259331193,2.63433622392299e-11,0.132719999999325,-5.29946733184623,3.81314269377777e-06,5.2614830935825e-08,-17.1511192969686,0.108800412880654,-0.108799579202759
2.334,3.8522845055471e-06,3.9141811769173e-05,-17.1703585050931,-3.12006560025173e-10,0.132719999999311,-5.30540992825736,3.8522845055471e-06,5.31168786443904e-08,-17.1703517982996,0.108779648447233,-0.10877880616447
2.335,3.89182816507073e-06,3.95436595230682e-05,-17.1895874061533,-6.56745515977454e-10,0.132719999999297,-5.31135139029203,3.89182816507073e-06,5.36219058221593e-08,-17.1895806279836,0.108758888032398,-0.108758037056637
2.336,3.93177784793584e-06,3.99496828724837e-05,-17.2088126370038,-1.00795318570529e-09,0.132719999999283,-5.3172917181665,3.93177784793584e-06,5.41299022664017e-08,-17.2088057867165,0.10873813162236,-0.108737271861927
2.337,3.97213765731486e-06,4.03598093816639e-05,-17.2280341983497,-1.36571526001784e-09,0.132719999999268,-5.32323091209755,3.97213765731486e-06,5.46408648052269e-08,-17.2280272751967,0.108717379224034,-0.108716510591878
2.338,4.01291185714859e-06,4.07741998358753e-05,-17.2472520908947,-1.73011283789188e-09,0.132719999999253,-5.32916897230137,4.01291185714859e-06,5.515478194987e-08,-17.2472450941194,0.108696630829621,-0.108695753232071
2.339,4.05410469651303e-06,4.1192839358943e-05,-17.2664663153431,-2.10123047609175e-09,0.132719999999237,-5.33510589899436,4.05410469651303e-06,5.56716454737642e-08,-17.2664592441813,0.108675886442607,-0.10867499978786
2.34,4.09572046672859e-06,4.16157702138763e-05,-17.285676872399,-2.4791536139466e-09,0.132719999999222,-5.34104169239291,4.09572046672859e-06,5.61914466647398e-08,-17.2856697260789,0.108655146062674,-0.108654250258051
2.34,4.09572046672859e-06,4.16157702138763e-05,-17.285676872399,-2.4791536139466e-09,0.132719999999222,-5.34104169239291,4.09572046672859e-06,5.61914466647398e-08,-17.2856697260789,0.108655146062674,-0.108654250258051
2.341,4.13776350316854e-06,4.20430364390246e-05,-17.3048837627665,-2.86396851657141e-09,0.132719999999206,-5.34697635271334,4.13776350316854e-06,5.67141762268781e-08,-17.3048765405082,0.108634409689541,-0.108633504641412
2.342,4.18023818571182e-06,4.24746825444011e-05,-17.3240869871497,-3.2557622792762e-09,0.132719999999189,-5.35290988017194,4.18023818571182e-06,5.72398242686589e-08,-17.3240796881653,0.108613677322932,-0.108612762936707
2.343,4.22314893980335e-06,4.29107540840588e-05,-17.3432865462523,-3.65462280403311e-09,0.132719999999173,-5.35884227498497,4.22314893980335e-06,5.77683802543615e-08,-17.3432791697461,0.108592948962544,-0.108592025142632
2.344,4.26650029073056e-06,4.33513509248778e-05,-17.3624824407777,-4.06063618497631e-09,0.132719999999155,-5.36477353736839,4.26650029073056e-06,5.82998295662368e-08,-17.3624749859452,0.10857222460502,-0.108571291252222
2.345,4.31029675726611e-06,4.37964665366563e-05,-17.381674671431,-4.47389186839674e-09,0.132719999999138,-5.37070366753888,4.31029675726611e-06,5.8834160327853e-08,-17.3816671374598,0.108551504262594,-0.10855056127925
2.346,4.35454290206059e-06,4.42461447950345e-05,-17.4008632389161,-4.89448027139067e-09,0.13271999999912,-5.37663266571258,4.35454290206059e-06,5.93713601832857e-08,-17.4008556249852,0.108530787925658,-0.108529835213228
2.347,4.39924333450932e-06,4.47004324484448e-05,-17.4200481439363,-5.32249267110673e-09,0.132719999999102,-5.38256053210556,4.39924333450932e-06,5.99114161318708e-08,-17.4200404492165,0.108510075593948,-0.108509113052883
2.348,4.44440276507696e-06,4.51594305718696e-05,-17.4392293871945,-5.75801851025092e-09,0.132719999999084,-5.3884872669336,4.44440276507696e-06,6.0454311151946e-08,-17.4392216108726,0.108489367263699,-0.108488394790836
2.349,4.49002577986117e-06,4.56230147811795e-05,-17.4584069693935,-6.20115673271619e-09,0.132719999999065,-5.39441287041271,4.49002577986117e-06,6.10000383044604e-08,-17.458399110623,0.108468662935333,-0.108467680434789
2.35,4.53611724679142e-06,4.60914669278298e-05,-17.4775808912373,-6.65199540273969e-09,0.132719999999045,-5.40033734275885,4.53611724679142e-06,6.15485754032312e-08,-17.4775729491385,0.108447962614256,-0.108446969977827
2.35,4.53611724679142e-06,4.60914669278298e-05,-17.4775808912373,-6.65199540273969e-09,0.132719999999045,-5.40033734275885,4.53611724679142e-06,6.15485754032312e-08,-17.4775729491385,0.108447962614256,-0.108446969977827
2.351,4.58268191693156e-06,4.65646701376415e-05,-17.4967511534276,-7.11063182060515e-09,0.132719999999026,-5.40626068418766,4.58268191693156e-06,6.20999098720621e-08,-17.4967431271615,0.108427266291154,-0.108426263417583
2.352,4.62972464135781e-06,4.70427244251588e-05,-17.5159177566695,-7.57716160466285e-09,0.132719999999006,-5.41218289491556,4.62972464135781e-06,6.26540252697247e-08,-17.5159096453391,0.108406573982017,-0.108405560766532
2.353,4.67725037657517e-06,4.752573521612e-05,-17.5350807016652,-8.05167836714742e-09,0.132719999998985,-5.41810397515814,4.67725037657517e-06,6.32109010414435e-08,-17.5350725043887,0.108385885673255,-0.108384862007324
2.354,4.72526401703882e-06,4.80136404602224e-05,-17.5542399891182,-8.53428242799193e-09,0.132719999998964,-5.42402392513146,4.72526401703882e-06,6.37705227660091e-08,-17.5542317050056,0.108365201371819,-0.108364167151249
2.355,4.77377062200892e-06,4.85066049737775e-05,-17.5733956197309,-9.02506905784227e-09,0.132719999998943,-5.42994274505099,4.77377062200892e-06,6.43328683427977e-08,-17.573387247882,0.108344521070136,-0.108343476184131
2.356,4.82277524641355e-06,4.90046244011548e-05,-17.5925475942058,-9.52413731885296e-09,0.132719999998921,-5.43586043513247,4.82277524641355e-06,6.48979183095866e-08,-17.5925391337117,0.108323844771721,-0.108322789111068
2.357,4.87228299539011e-06,4.95077489757701e-05,-17.611695913221,-1.00315872634997e-08,0.132719999998899,-5.44177699559155,4.87228299539011e-06,6.54656525318179e-08,-17.6116873631879,0.108303172476341,-0.108302105930785
2.358,4.9222990264618e-06,5.00160310725333e-05,-17.6308405775038,-1.05475198540885e-08,0.132719999998876,-5.44769242664388,4.9222990264618e-06,6.60360500910682e-08,-17.630831937004,0.108282504183808,-0.108281426641963
2.359,4.97282855010655e-06,5.05295236421283e-05,-17.6499815877811,-1.10720369659494e-08,0.132719999998853,-5.45360672850504,4.97282855010655e-06,6.66090892699444e-08,-17.6499728558528,0.108261839893941,-0.108260751243278
2.36,5.02387683087345e-06,5.1048280769421e-05,-17.6691189447062,-1.1605241360237e-08,0.132719999998829,-5.4595199013906,5.02387683087345e-06,6.71847475040405e-08,-17.6691101204518,0.108241179606529,-0.108240079733336
2.36,5.02387683087345e-06,5.1048280769421e-05,-17.6691189447062,-1.1605241360237e-08,0.132719999998829,-5.4595199013906,5.02387683087345e-06,6.71847475040405e-08,-17.6691101204518,0.108241179606529,-0.108240079733336
2.361,5.07544918677185e-06,5.15723558995645e-05,-17.6882526490305,-1.21472367518318e-08,0.132719999998805,-5.46543194551604,5.07544918677185e-06,6.77630014379489e-08,-17.6882437314443,0.108220523321436,-0.108219412110862
2.362,5.12755098981314e-06,5.21018030429046e-05,-17.7073827014316,-1.26981278149891e-08,0.13271999999878,-5.47134286109684,5.12755098981314e-06,6.83438269109441e-08,-17.7073736895476,0.108199871038534,-0.108198748374577
2.363,5.18018766777939e-06,5.26366779672351e-05,-17.7265091025873,-1.32580201218286e-08,0.132719999998755,-5.47725264834843,5.18018766777939e-06,6.89271988728448e-08,-17.7264999954784,0.108179222757632,-0.108178088523069
2.364,5.23336470415556e-06,5.31770363727824e-05,-17.7456318532486,-1.38270201809282e-08,0.132719999998729,-5.4831613074862,5.23336470415556e-06,6.95130914063141e-08,-17.7456226499042,0.108158578478578,-0.108157432554984
2.365,5.28708769621469e-06,5.37229920625021e-05,-17.7647509540691,-1.44052322128371e-08,0.132719999998703,-5.48906883872573,5.28708769621469e-06,7.0101474427285e-08,-17.7647416534929,0.108137938207165,-0.108136780472124
2.366,5.34136218017189e-06,5.42744839523707e-05,-17.783866405775,-1.4992767987261e-08,0.132719999998676,-5.49497524228208,5.34136218017189e-06,7.06923237131071e-08,-17.7838570069847,0.108117301931307,-0.108116132266868
2.367,5.3961938714186e-06,5.48316912451925e-05,-17.8029782090915,-1.55897333663724e-08,0.132719999998649,-5.50088051837028,5.3961938714186e-06,7.12856071946237e-08,-17.8029687110212,0.108096669653825,-0.108095487934918
2.368,5.45158853778938e-06,5.53946663706292e-05,-17.8220863646968,-1.61962354265661e-08,0.132719999998621,-5.50678466720578,5.45158853778938e-06,7.18812922559595e-08,-17.8220767663189,0.108076041383533,-0.108074847484106
2.369,5.50755182828044e-06,5.59632904920203e-05,-17.8411908732921,-1.68123923488604e-08,0.132719999998593,-5.51268768900376,5.50755182828044e-06,7.24793552995402e-08,-17.8411811735694,0.108055417111443,-0.108054210912747
2.37,5.56408964053248e-06,5.65378122515488e-05,-17.8602917355804,-1.74383124473826e-08,0.132719999998564,-5.51858958397962,5.56408964053248e-06,7.30797611451744e-08,-17.8602819334641,0.108034796846625,-0.108033578219487
2.37,5.56408964053248e-06,5.65378122515488e-05,-17.8602917355804,-1.74383124473826e-08,0.132719999998564,-5.51858958397962,5.56408964053248e-06,7.30797611451744e-08,-17.8602819334641,0.108034796846625,-0.108033578219487
2.371,5.62120786284145e-06,5.71182223087866e-05,-17.8793889522628,-1.80741089591144e-08,0.132719999998534,-5.52449035234847,5.62120786284145e-06,7.36824775255228e-08,-17.8793790466938,0.108014180583044,-0.108012949400339
2.372,5.67891250300586e-06,5.77046401653812e-05,-17.8984825240154,-1.87198926426958e-08,0.132719999998504,-5.53038999432509,5.67891250300586e-06,7.42874679528227e-08,-17.8984725139482,0.107993568316901,-0.107992324447347
2.373,5.73720957335968e-06,5.8297070354343e-05,-17.9175724515892,-1.93757785008769e-08,0.132719999998473,-5.53628851012451,5.73720957335968e-06,7.48946980756603e-08,-17.9175623359178,0.10797296005156,-0.107971703365286
2.374,5.79610514707191e-06,5.88955737119428e-05,-17.936658735636,-2.00418825677194e-08,0.132719999998441,-5.5421858999617,5.79610514707191e-06,7.55041325750246e-08,-17.9366485132925,0.107952355786915,-0.107951086152762
2.375,5.85560535965132e-06,5.95002125788305e-05,-17.9557413769062,-2.07183218612903e-08,0.132719999998409,-5.54808216405161,5.85560535965132e-06,7.61157350997161e-08,-17.9557310467626,0.107931755522888,-0.107930472808349
2.376,5.91571640958714e-06,6.01110499418577e-05,-17.9748203760764,-2.14052143870422e-08,0.132719999998376,-5.55397730260911,5.91571640958714e-06,7.67294682495589e-08,-17.9748099370179,0.107911159259408,-0.107909863330616
2.377,5.97644455903239e-06,6.07281494411483e-05,-17.9938957338475,-2.21026791421776e-08,0.132719999998343,-5.55987131584906,5.97644455903239e-06,7.7345293559532e-08,-17.9938851847725,0.107890566996412,-0.107889257718126
2.378,6.03779619148312e-06,6.13516324481651e-05,-18.0129674508952,-2.28108326743486e-08,0.132719999998309,-5.56576420398602,6.03779619148312e-06,7.79631684774094e-08,-18.0129567906657,0.107869978730636,-0.10786865596347
2.379,6.09977769951025e-06,6.19815080243702e-05,-18.0320355279714,-2.35297958681582e-08,0.132719999998274,-5.57165596723528,6.09977769951025e-06,7.85830523366897e-08,-18.0320247554378,0.107849394474663,-0.107848058080527
2.38,6.16239554011586e-06,6.26178406042082e-05,-18.0510999657524,-2.42596906833108e-08,0.132719999998238,-5.57754660581156,6.16239554011586e-06,7.92049034194713e-08,-18.0510890797286,0.107828814219031,-0.107827464058474
2.38,6.16239554011586e-06,6.26178406042082e-05,-18.0510999657524,-2.42596906833108e-08,0.132719999998238,-5.57754660581156,6.16239554011586e-06,7.92049034194713e-08,-18.0510890797286,0.107828814219031,-0.107827464058474
2.381,6.22565623658227e-06,6.32606964702804e-05,-18.0701607649371,-2.50006400877448e-08,0.132719999998202,-5.58343611992903,6.22565623658227e-06,7.98286788769201e-08,-18.0701497642498,0.107808237954068,-0.10780687388621
2.382,6.2895663791648e-06,6.39101425853265e-05,-18.0892179262278,-2.57527680605317e-08,0.132719999998165,-5.58932450980284,6.2895663791648e-06,8.04543347109515e-08,-18.0892068096918,0.10778766569901,-0.107786287581523
2.383,6.35413268231282e-06,6.4566303149771e-05,-18.1082714502999,-2.65161960969192e-08,0.132719999998127,-5.59521177564735,6.35413268231282e-06,8.10818228815628e-08,-18.1082602167421,0.107767097440757,-0.107765705127122
2.384,6.41936187401333e-06,6.52291917063758e-05,-18.1273213379032,-2.72910500679361e-08,0.132719999998088,-5.60109791767713,6.41936187401333e-06,8.17110969943282e-08,-18.1273099861135,0.107746533182788,-0.107745126527658
2.385,6.48526074964146e-06,6.58988756239308e-05,-18.1463675897136,-2.807745697145e-08,0.132719999998049,-5.60698293610671,6.48526074964146e-06,8.23421095399542e-08,-18.1463561184451,0.10772597292506,-0.107724551781676
2.386,6.55183617425972e-06,6.65754246214842e-05,-18.1654102064314,-2.88755448333516e-08,0.132719999998008,-5.61286683115056,6.55183617425972e-06,8.29748117917279e-08,-18.1653986144492,0.107705416667574,-0.107703980887673
2.387,6.61909508344429e-06,6.72589091849542e-05,-18.1844491887569,-2.96854427086409e-08,0.132719999997967,-5.61874960302312,6.61909508344429e-06,8.36091537846687e-08,-18.1844374748136,0.107684864410343,-0.10768341384414
2.388,6.68704448396942e-06,6.79494005241476e-05,-18.2034845373904,-3.05072806847008e-08,0.132719999997925,-5.6246312519388,6.68704448396942e-06,8.42450842973105e-08,-18.2034727002259,0.107664316153386,-0.107662850649558
2.389,6.75569145453518e-06,6.86469705634348e-05,-18.2225162530321,-3.13411898841579e-08,0.132719999997883,-5.63051177811195,6.75569145453518e-06,8.48825508332343e-08,-18.2225042913979,0.10764377189673,-0.107642291302402
2.39,6.82504320348761e-06,6.9351748951491e-05,-18.2415443363832,-3.21872988265449e-08,0.132719999997839,-5.63639118175716,6.82504320348761e-06,8.55214968512489e-08,-18.2415322489929,0.1076232316464,-0.107621735804374
2.39,6.82504320348761e-06,6.9351748951491e-05,-18.2415443363832,-3.21872988265449e-08,0.132719999997839,-5.63639118175716,6.82504320348761e-06,8.55214968512489e-08,-18.2415322489929,0.1076232316464,-0.107621735804374
2.391,6.89510689706825e-06,7.00636935852822e-05,-18.2605687881181,-3.30457444427664e-08,0.132719999997794,-5.64226946308842,6.89510689706825e-06,8.61618700955627e-08,-18.2605565736724,0.107602695390424,-0.107601184147496
2.392,6.96588989420972e-06,7.07829971375238e-05,-18.2795896089605,-3.39166571151886e-08,0.132719999997749,-5.64814662231976,6.96588989420972e-06,8.6803611279898e-08,-18.2795772661467,0.107582163131773,-0.107580636327414
2.393,7.03739962461186e-06,7.15097304029386e-05,-18.2986067996364,-3.48001684931958e-08,0.132719999997702,-5.6540226596656,7.03739962461186e-06,8.74466600302052e-08,-18.298594327103,0.10756163487952,-0.107560092351784
2.394,7.10964341800119e-06,7.22437933914193e-05,-18.3176203608202,-3.56964226590548e-08,0.132719999997655,-5.65989757534011,7.10964341800119e-06,8.80909628806747e-08,-18.3176077572282,0.107541110624937,-0.107539552218725
2.395,7.18262880649836e-06,7.29853884974873e-05,-18.3366302932121,-3.66055566222774e-08,0.132719999997606,-5.66577136955739,7.18262880649836e-06,8.87364589965658e-08,-18.3366175572081,0.10752059037114,-0.107519015923622
2.396,7.25636350738659e-06,7.37347008883665e-05,-18.3556365975121,-3.7527701365519e-08,0.132719999997557,-5.67164404253153,7.25636350738659e-06,8.93830811755651e-08,-18.3556237277283,0.107500074120821,-0.107498483462288
2.397,7.33085520429964e-06,7.44916969143159e-05,-18.3746392744197,-3.84629961957659e-08,0.132719999997507,-5.67751559447655,7.33085520429964e-06,9.00307660103765e-08,-18.3746262694747,0.107479561871378,-0.10747795483583
2.398,7.40611165752549e-06,7.52564532234755e-05,-18.3936383246348,-3.94115816274951e-08,0.132719999997455,-5.68338602560645,7.40611165752549e-06,9.06794487449608e-08,-18.3936251831326,0.107459053622861,-0.1074574300427
